"country","year","month","flu_activity","dengue_activity","infant_mortality","life_expectancy","continent"
Switzerland,2009,"07",23,,,,
Switzerland,2009,"07",28,,,,
Switzerland,2009,"07",60,,,,
Switzerland,2009,"08",60,,,,
Switzerland,2009,"08",86,,,,
Switzerland,2009,"08",52,,,,
Switzerland,2009,"08",80,,,,
Switzerland,2009,"08",114,,,,
Switzerland,2009,"09",43,,,,
Switzerland,2009,"09",54,,,,
Switzerland,2009,"09",53,,,,
Switzerland,2009,"09",67,,,,
Switzerland,2009,"10",63,,,,
Switzerland,2009,"10",57,,,,
Switzerland,2009,"10",50,,,,
Switzerland,2009,"10",46,,,,
Switzerland,2009,"11",189,,,,
Switzerland,2009,"11",140,,,,
Switzerland,2009,"11",204,,,,
Switzerland,2009,"11",262,,,,
Switzerland,2009,"11",231,,,,
Switzerland,2009,"12",186,,,,
Switzerland,2009,"12",124,,,,
Switzerland,2009,"12",153,,,,
Switzerland,2009,"12",59,,,,
Switzerland,2010,"01",33,,,,
Switzerland,2010,"01",27,,,,
Switzerland,2010,"01",30,,,,
Switzerland,2010,"01",45,,,,
Switzerland,2010,"01",31,,,,
Switzerland,2010,"02",26,,,,
Switzerland,2010,"02",16,,,,
Switzerland,2010,"02",21,,,,
Switzerland,2010,"02",29,,,,
Switzerland,2010,"03",15,,,,
Switzerland,2010,"03",12,,,,
Switzerland,2010,"03",14,,,,
Switzerland,2010,"03",10,,,,
Switzerland,2010,"04",9,,,,
Switzerland,2010,"04",10,,,,
Switzerland,2010,"04",7,,,,
Switzerland,2010,"04",6,,,,
Switzerland,2010,"05",7,,,,
Switzerland,2010,"05",10,,,,
Switzerland,2010,"05",6,,,,
Switzerland,2010,"05",5,,,,
Switzerland,2010,"05",8,,,,
Switzerland,2010,"06",7,,,,
Switzerland,2010,"06",9,,,,
Switzerland,2010,"06",6,,,,
Switzerland,2010,"06",6,,,,
Switzerland,2010,"07",8,,,,
Switzerland,2010,"07",7,,,,
Switzerland,2010,"07",8,,,,
Switzerland,2010,"07",7,,,,
Switzerland,2010,"08",9,,,,
Switzerland,2010,"08",7,,,,
Switzerland,2010,"08",9,,,,
Switzerland,2010,"08",13,,,,
Switzerland,2010,"08",16,,,,
Switzerland,2010,"09",17,,,,
Switzerland,2010,"09",26,,,,
Switzerland,2010,"09",21,,,,
Switzerland,2010,"09",21,,,,
Switzerland,2010,"10",19,,,,
Switzerland,2010,"10",19,,,,
Switzerland,2010,"10",21,,,,
Switzerland,2010,"10",24,,,,
Switzerland,2010,"10",19,,,,
Switzerland,2010,"11",24,,,,
Switzerland,2010,"11",27,,,,
Switzerland,2010,"11",20,,,,
Switzerland,2010,"11",25,,,,
Switzerland,2010,"12",28,,,,
Switzerland,2010,"12",139,,,,
Switzerland,2010,"12",45,,,,
Switzerland,2010,"12",60,,,,
Switzerland,2011,"01",189,,,,
Switzerland,2011,"01",180,,,,
Switzerland,2011,"01",202,,,,
Switzerland,2011,"01",231,,,,
Switzerland,2011,"01",190,,,,
Switzerland,2011,"02",158,,,,
Switzerland,2011,"02",219,,,,
Switzerland,2011,"02",99,,,,
Switzerland,2011,"02",82,,,,
Switzerland,2011,"03",49,,,,
Switzerland,2011,"03",41,,,,
Switzerland,2011,"03",25,,,,
Switzerland,2011,"03",69,,,,
Switzerland,2011,"04",11,,,,
Switzerland,2011,"04",7,,,,
Switzerland,2011,"04",12,,,,
Switzerland,2011,"04",15,,,,
Switzerland,2011,"05",8,,,,
Switzerland,2011,"05",9,,,,
Switzerland,2011,"05",6,,,,
Switzerland,2011,"05",8,,,,
Switzerland,2011,"05",6,,,,
Switzerland,2011,"06",6,,,,
Switzerland,2011,"06",5,,,,
Switzerland,2011,"06",6,,,,
Switzerland,2011,"06",5,,,,
Switzerland,2011,"07",5,,,,
Switzerland,2011,"07",5,,,,
Switzerland,2011,"07",4,,,,
Switzerland,2011,"07",5,,,,
Switzerland,2011,"07",6,,,,
Switzerland,2011,"08",4,,,,
Switzerland,2011,"08",3,,,,
Switzerland,2011,"08",4,,,,
Switzerland,2011,"08",4,,,,
Switzerland,2011,"09",17,,,,
Switzerland,2011,"09",7,,,,
Switzerland,2011,"09",10,,,,
Switzerland,2011,"09",8,,,,
Switzerland,2011,"10",15,,,,
Switzerland,2011,"10",21,,,,
Switzerland,2011,"10",26,,,,
Switzerland,2011,"10",21,,,,
Switzerland,2011,"10",14,,,,
Switzerland,2011,"11",37,,,,
Switzerland,2011,"11",28,,,,
Switzerland,2011,"11",35,,,,
Switzerland,2011,"11",33,,,,
Switzerland,2011,"12",36,,,,
Switzerland,2011,"12",42,,,,
Switzerland,2011,"12",48,,,,
Switzerland,2011,"12",38,,,,
Switzerland,2012,"01",62,,,,
Switzerland,2012,"01",61,,,,
Switzerland,2012,"01",86,,,,
Switzerland,2012,"01",50,,,,
Switzerland,2012,"01",40,,,,
Switzerland,2012,"02",204,,,,
Switzerland,2012,"02",203,,,,
Switzerland,2012,"02",106,,,,
Switzerland,2012,"02",159,,,,
Switzerland,2012,"03",173,,,,
Switzerland,2012,"03",100,,,,
Switzerland,2012,"03",64,,,,
Switzerland,2012,"03",131,,,,
Switzerland,2012,"04",23,,,,
Switzerland,2012,"04",33,,,,
Switzerland,2012,"04",15,,,,
Switzerland,2012,"04",43,,,,
Switzerland,2012,"04",32,,,,
Switzerland,2012,"05",16,,,,
Switzerland,2012,"05",15,,,,
Switzerland,2012,"05",15,,,,
Switzerland,2012,"05",14,,,,
Switzerland,2012,"06",14,,,,
Switzerland,2012,"06",15,,,,
Switzerland,2012,"06",11,,,,
Switzerland,2012,"06",17,,,,
Switzerland,2012,"07",14,,,,
Switzerland,2012,"07",13,,,,
Switzerland,2012,"07",16,,,,
Switzerland,2012,"07",17,,,,
Switzerland,2012,"07",11,,,,
Switzerland,2012,"08",19,,,,
Switzerland,2012,"08",12,,,,
Switzerland,2012,"08",15,,,,
Switzerland,2012,"08",15,,,,
Switzerland,2012,"09",46,,,,
Switzerland,2012,"09",36,,,,
Switzerland,2012,"09",38,,,,
Switzerland,2012,"09",29,,,,
Switzerland,2012,"09",39,,,,
Switzerland,2012,"10",39,,,,
Switzerland,2012,"10",39,,,,
Switzerland,2012,"10",40,,,,
Switzerland,2012,"10",45,,,,
Switzerland,2012,"11",37,,,,
Switzerland,2012,"11",42,,,,
Switzerland,2012,"11",50,,,,
Switzerland,2012,"11",35,,,,
Switzerland,2012,"12",209,,,,
Switzerland,2012,"12",49,,,,
Switzerland,2012,"12",56,,,,
Switzerland,2012,"12",95,,,,
Switzerland,2012,"12",186,,,,
Switzerland,2013,"01",719,,,,
Switzerland,2013,"01",392,,,,
Switzerland,2013,"01",598,,,,
Switzerland,2013,"01",280,,,,
Switzerland,2013,"02",669,,,,
Switzerland,2013,"02",400,,,,
Switzerland,2013,"02",537,,,,
Switzerland,2013,"02",687,,,,
Switzerland,2013,"03",262,,,,
Switzerland,2013,"03",133,,,,
Switzerland,2013,"03",84,,,,
Switzerland,2013,"03",89,,,,
Switzerland,2013,"03",167,,,,
Switzerland,2013,"04",23,,,,
Switzerland,2013,"04",54,,,,
Switzerland,2013,"04",30,,,,
Switzerland,2013,"04",26,,,,
Switzerland,2013,"05",31,,,,
Switzerland,2013,"05",27,,,,
Switzerland,2013,"05",23,,,,
Switzerland,2013,"05",27,,,,
Switzerland,2013,"06",21,,,,
Switzerland,2013,"06",24,,,,
Switzerland,2013,"06",29,,,,
Switzerland,2013,"06",20,,,,
Switzerland,2013,"06",17,,,,
Switzerland,2013,"07",23,,,,
Switzerland,2013,"07",26,,,,
Switzerland,2013,"07",19,,,,
Switzerland,2013,"07",21,,,,
Switzerland,2013,"08",25,,,,
Switzerland,2013,"08",21,,,,
Switzerland,2013,"08",27,,,,
Switzerland,2013,"08",27,,,,
Switzerland,2013,"09",44,,,,
Switzerland,2013,"09",33,,,,
Switzerland,2013,"09",40,,,,
Switzerland,2013,"09",46,,,,
Switzerland,2013,"09",35,,,,
Switzerland,2013,"10",41,,,,
Switzerland,2013,"10",32,,,,
Switzerland,2013,"10",35,,,,
Switzerland,2013,"10",41,,,,
Switzerland,2013,"11",40,,,,
Switzerland,2013,"11",40,,,,
Switzerland,2013,"11",52,,,,
Switzerland,2013,"11",43,,,,
Switzerland,2013,"12",57,,,,
Switzerland,2013,"12",54,,,,
Switzerland,2013,"12",71,,,,
Switzerland,2013,"12",72,,,,
Switzerland,2013,"12",45,,,,
Switzerland,2014,"01",171,,,,
Switzerland,2014,"01",87,,,,
Switzerland,2014,"01",122,,,,
Switzerland,2014,"01",84,,,,
Switzerland,2014,"02",251,,,,
Switzerland,2014,"02",257,,,,
Switzerland,2014,"02",257,,,,
Switzerland,2014,"02",196,,,,
Switzerland,2014,"03",90,,,,
Switzerland,2014,"03",59,,,,
Switzerland,2014,"03",188,,,,
Switzerland,2014,"03",141,,,,
Switzerland,2014,"03",98,,,,
Switzerland,2014,"04",48,,,,
Switzerland,2014,"04",31,,,,
Switzerland,2014,"04",35,,,,
Switzerland,2014,"04",27,,,,
Switzerland,2014,"05",27,,,,
Switzerland,2014,"05",29,,,,
Switzerland,2014,"05",23,,,,
Switzerland,2014,"05",29,,,,
Switzerland,2014,"06",22,,,,
Switzerland,2014,"06",20,,,,
Switzerland,2014,"06",18,,,,
Switzerland,2014,"06",24,,,,
Switzerland,2014,"06",17,,,,
Switzerland,2014,"07",26,,,,
Switzerland,2014,"07",21,,,,
Switzerland,2014,"07",21,,,,
Switzerland,2014,"07",26,,,,
Switzerland,2014,"08",32,,,,
Switzerland,2014,"08",25,,,,
Switzerland,2014,"08",41,,,,
Switzerland,2014,"08",32,,,,
Switzerland,2014,"08",46,,,,
Switzerland,2014,"09",48,,,,
Switzerland,2014,"09",48,,,,
Switzerland,2014,"09",49,,,,
Switzerland,2014,"09",45,,,,
Switzerland,2014,"10",62,,,,
Switzerland,2014,"10",53,,,,
Switzerland,2014,"10",46,,,,
Switzerland,2014,"10",52,,,,
Switzerland,2014,"11",84,,,,
Switzerland,2014,"11",85,,,,
Switzerland,2014,"11",78,,,,
Switzerland,2014,"11",76,,,,
Switzerland,2014,"11",77,,,,
Switzerland,2014,"12",100,,,,
Switzerland,2014,"12",158,,,,
Switzerland,2014,"12",92,,,,
Switzerland,2014,"12",96,,,,
Switzerland,2015,"01",452,,,,
Switzerland,2015,"01",220,,,,
Switzerland,2015,"01",684,,,,
Switzerland,2015,"01",303,,,,
Switzerland,2015,"02",603,,,,
Switzerland,2015,"02",719,,,,
Switzerland,2015,"02",822,,,,
Switzerland,2015,"02",812,,,,
Switzerland,2015,"03",106,,,,
Switzerland,2015,"03",137,,,,
Switzerland,2015,"03",285,,,,
Switzerland,2015,"03",207,,,,
Switzerland,2015,"03",430,,,,
Switzerland,2015,"04",61,,,,
Switzerland,2015,"04",32,,,,
Switzerland,2015,"04",44,,,,
Switzerland,2015,"04",96,,,,
Switzerland,2015,"05",29,,,,
Switzerland,2015,"05",28,,,,
Switzerland,2015,"05",28,,,,
Switzerland,2015,"05",25,,,,
Switzerland,2015,"05",32,,,,
Switzerland,2015,"06",24,,,,
Switzerland,2015,"06",23,,,,
Switzerland,2015,"06",27,,,,
Switzerland,2015,"06",22,,,,
Switzerland,2015,"07",24,,,,
Switzerland,2015,"07",19,,,,
Switzerland,2015,"07",32,,,,
Switzerland,2015,"07",24,,,,
Switzerland,2015,"08",21,,,,
Switzerland,2015,"08",19,,,,
Ukraine,2002,"12",,,,,
Ukraine,2003,"01",,,,,
Ukraine,2003,"01",,,,,
Ukraine,2003,"01",,,,,
Ukraine,2003,"01",,,,,
Ukraine,2003,"02",,,,,
Ukraine,2003,"02",,,,,
Ukraine,2003,"02",,,,,
Ukraine,2003,"02",,,,,
Ukraine,2003,"03",,,,,
Ukraine,2003,"03",,,,,
Ukraine,2003,"03",,,,,
Ukraine,2003,"03",,,,,
Ukraine,2003,"03",,,,,
Ukraine,2003,"04",,,,,
Ukraine,2003,"04",,,,,
Ukraine,2003,"04",,,,,
Ukraine,2003,"04",,,,,
Ukraine,2003,"05",,,,,
Ukraine,2003,"05",,,,,
Ukraine,2003,"05",,,,,
Ukraine,2003,"05",,,,,
Ukraine,2003,"06",,,,,
Ukraine,2003,"06",,,,,
Ukraine,2003,"06",,,,,
Ukraine,2003,"06",,,,,
Ukraine,2003,"06",,,,,
Ukraine,2003,"07",,,,,
Ukraine,2003,"07",,,,,
Ukraine,2003,"07",,,,,
Ukraine,2003,"07",,,,,
Ukraine,2003,"08",,,,,
Ukraine,2003,"08",,,,,
Ukraine,2003,"08",,,,,
Ukraine,2003,"08",,,,,
Ukraine,2003,"08",,,,,
Ukraine,2003,"09",,,,,
Ukraine,2003,"09",,,,,
Ukraine,2003,"09",,,,,
Ukraine,2003,"09",,,,,
Ukraine,2003,"10",,,,,
Ukraine,2003,"10",,,,,
Ukraine,2003,"10",,,,,
Ukraine,2003,"10",,,,,
Ukraine,2003,"11",,,,,
Ukraine,2003,"11",,,,,
Ukraine,2003,"11",,,,,
Ukraine,2003,"11",,,,,
Ukraine,2003,"11",,,,,
Ukraine,2003,"12",,,,,
Ukraine,2003,"12",,,,,
Ukraine,2003,"12",,,,,
Ukraine,2003,"12",,,,,
Ukraine,2004,"01",,,,,
Ukraine,2004,"01",,,,,
Ukraine,2004,"01",,,,,
Ukraine,2004,"01",,,,,
Ukraine,2004,"02",,,,,
Ukraine,2004,"02",,,,,
Ukraine,2004,"02",,,,,
Ukraine,2004,"02",,,,,
Ukraine,2004,"02",,,,,
Ukraine,2004,"03",,,,,
Ukraine,2004,"03",,,,,
Ukraine,2004,"03",,,,,
Ukraine,2004,"03",,,,,
Ukraine,2004,"04",,,,,
Ukraine,2004,"04",,,,,
Ukraine,2004,"04",,,,,
Ukraine,2004,"04",,,,,
Ukraine,2004,"05",,,,,
Ukraine,2004,"05",,,,,
Ukraine,2004,"05",,,,,
Ukraine,2004,"05",,,,,
Ukraine,2004,"05",,,,,
Ukraine,2004,"06",,,,,
Ukraine,2004,"06",,,,,
Ukraine,2004,"06",,,,,
Ukraine,2004,"06",,,,,
Ukraine,2004,"07",,,,,
Ukraine,2004,"07",,,,,
Ukraine,2004,"07",,,,,
Ukraine,2004,"07",,,,,
Ukraine,2004,"08",,,,,
Ukraine,2004,"08",,,,,
Ukraine,2004,"08",,,,,
Ukraine,2004,"08",,,,,
Ukraine,2004,"08",,,,,
Ukraine,2004,"09",,,,,
Ukraine,2004,"09",,,,,
Ukraine,2004,"09",,,,,
Ukraine,2004,"09",,,,,
Ukraine,2004,"10",,,,,
Ukraine,2004,"10",,,,,
Ukraine,2004,"10",,,,,
Ukraine,2004,"10",,,,,
Ukraine,2004,"10",,,,,
Ukraine,2004,"11",,,,,
Ukraine,2004,"11",,,,,
Ukraine,2004,"11",,,,,
Ukraine,2004,"11",,,,,
Ukraine,2004,"12",,,,,
Ukraine,2004,"12",,,,,
Ukraine,2004,"12",,,,,
Ukraine,2004,"12",,,,,
Ukraine,2005,"01",,,,,
Ukraine,2005,"01",,,,,
Ukraine,2005,"01",,,,,
Ukraine,2005,"01",,,,,
Ukraine,2005,"01",,,,,
Ukraine,2005,"02",,,,,
Ukraine,2005,"02",,,,,
Ukraine,2005,"02",,,,,
Ukraine,2005,"02",,,,,
Ukraine,2005,"03",,,,,
Ukraine,2005,"03",,,,,
Ukraine,2005,"03",,,,,
Ukraine,2005,"03",,,,,
Ukraine,2005,"04",,,,,
Ukraine,2005,"04",,,,,
Ukraine,2005,"04",,,,,
Ukraine,2005,"04",,,,,
Ukraine,2005,"05",,,,,
Ukraine,2005,"05",,,,,
Ukraine,2005,"05",,,,,
Ukraine,2005,"05",,,,,
Ukraine,2005,"05",,,,,
Ukraine,2005,"06",,,,,
Ukraine,2005,"06",,,,,
Ukraine,2005,"06",,,,,
Ukraine,2005,"06",,,,,
Ukraine,2005,"07",,,,,
Ukraine,2005,"07",,,,,
Ukraine,2005,"07",,,,,
Ukraine,2005,"07",,,,,
Ukraine,2005,"07",,,,,
Ukraine,2005,"08",,,,,
Ukraine,2005,"08",,,,,
Ukraine,2005,"08",,,,,
Ukraine,2005,"08",,,,,
Ukraine,2005,"09",,,,,
Ukraine,2005,"09",,,,,
Ukraine,2005,"09",,,,,
Ukraine,2005,"09",,,,,
Ukraine,2005,"10",534,,,,
Ukraine,2005,"10",672,,,,
Ukraine,2005,"10",359,,,,
Ukraine,2005,"10",,,,,
Ukraine,2005,"10",660,,,,
Ukraine,2005,"11",596,,,,
Ukraine,2005,"11",503,,,,
Ukraine,2005,"11",461,,,,
Ukraine,2005,"11",540,,,,
Ukraine,2005,"12",422,,,,
Ukraine,2005,"12",411,,,,
Ukraine,2005,"12",432,,,,
Ukraine,2005,"12",453,,,,
Ukraine,2006,"01",404,,,,
Ukraine,2006,"01",366,,,,
Ukraine,2006,"01",385,,,,
Ukraine,2006,"01",359,,,,
Ukraine,2006,"01",358,,,,
Ukraine,2006,"02",337,,,,
Ukraine,2006,"02",343,,,,
Ukraine,2006,"02",340,,,,
Ukraine,2006,"02",329,,,,
Ukraine,2006,"03",412,,,,
Ukraine,2006,"03",411,,,,
Ukraine,2006,"03",338,,,,
Ukraine,2006,"03",370,,,,
Ukraine,2006,"04",412,,,,
Ukraine,2006,"04",325,,,,
Ukraine,2006,"04",386,,,,
Ukraine,2006,"04",343,,,,
Ukraine,2006,"04",366,,,,
Ukraine,2006,"05",285,,,,
Ukraine,2006,"05",255,,,,
Ukraine,2006,"05",307,,,,
Ukraine,2006,"05",269,,,,
Ukraine,2006,"06",221,,,,
Ukraine,2006,"06",239,,,,
Ukraine,2006,"06",228,,,,
Ukraine,2006,"06",249,,,,
Ukraine,2006,"07",204,,,,
Ukraine,2006,"07",201,,,,
Ukraine,2006,"07",216,,,,
Ukraine,2006,"07",206,,,,
Ukraine,2006,"07",207,,,,
Ukraine,2006,"08",205,,,,
Ukraine,2006,"08",212,,,,
Ukraine,2006,"08",207,,,,
Ukraine,2006,"08",203,,,,
Ukraine,2006,"09",278,,,,
Ukraine,2006,"09",321,,,,
Ukraine,2006,"09",222,,,,
Ukraine,2006,"09",251,,,,
Ukraine,2006,"10",476,,,,
Ukraine,2006,"10",443,,,,
Ukraine,2006,"10",350,,,,
Ukraine,2006,"10",343,,,,
Ukraine,2006,"10",379,,,,
Ukraine,2006,"11",497,,,,
Ukraine,2006,"11",465,,,,
Ukraine,2006,"11",525,,,,
Ukraine,2006,"11",464,,,,
Ukraine,2006,"12",421,,,,
Ukraine,2006,"12",443,,,,
Ukraine,2006,"12",425,,,,
Ukraine,2006,"12",418,,,,
Ukraine,2006,"12",427,,,,
Ukraine,2007,"01",372,,,,
Ukraine,2007,"01",418,,,,
Ukraine,2007,"01",407,,,,
Ukraine,2007,"01",365,,,,
Ukraine,2007,"02",1175,,,,
Ukraine,2007,"02",1111,,,,
Ukraine,2007,"02",1107,,,,
Ukraine,2007,"02",775,,,,
Ukraine,2007,"03",379,,,,
Ukraine,2007,"03",517,,,,
Ukraine,2007,"03",443,,,,
Ukraine,2007,"03",708,,,,
Ukraine,2007,"04",297,,,,
Ukraine,2007,"04",299,,,,
Ukraine,2007,"04",323,,,,
Ukraine,2007,"04",304,,,,
Ukraine,2007,"04",329,,,,
Ukraine,2007,"05",250,,,,
Ukraine,2007,"05",210,,,,
Ukraine,2007,"05",226,,,,
Ukraine,2007,"05",287,,,,
Ukraine,2007,"06",194,,,,
Ukraine,2007,"06",190,,,,
Ukraine,2007,"06",194,,,,
Ukraine,2007,"06",190,,,,
Ukraine,2007,"07",197,,,,
Ukraine,2007,"07",195,,,,
Ukraine,2007,"07",195,,,,
Ukraine,2007,"07",196,,,,
Ukraine,2007,"07",193,,,,
Ukraine,2007,"08",272,,,,
Ukraine,2007,"08",209,,,,
Ukraine,2007,"08",260,,,,
Ukraine,2007,"08",237,,,,
Ukraine,2007,"09",300,,,,
Ukraine,2007,"09",367,,,,
Ukraine,2007,"09",460,,,,
Ukraine,2007,"09",460,,,,
Ukraine,2007,"09",416,,,,
Ukraine,2007,"10",462,,,,
Ukraine,2007,"10",516,,,,
Ukraine,2007,"10",428,,,,
Ukraine,2007,"10",397,,,,
Ukraine,2007,"11",512,,,,
Ukraine,2007,"11",500,,,,
Ukraine,2007,"11",480,,,,
Ukraine,2007,"11",465,,,,
Ukraine,2007,"12",398,,,,
Ukraine,2007,"12",495,,,,
Ukraine,2007,"12",471,,,,
Ukraine,2007,"12",491,,,,
Ukraine,2007,"12",497,,,,
Ukraine,2008,"01",512,,,,
Ukraine,2008,"01",446,,,,
Ukraine,2008,"01",621,,,,
Ukraine,2008,"01",440,,,,
Ukraine,2008,"02",785,,,,
Ukraine,2008,"02",784,,,,
Ukraine,2008,"02",879,,,,
Ukraine,2008,"02",903,,,,
Ukraine,2008,"03",403,,,,
Ukraine,2008,"03",367,,,,
Ukraine,2008,"03",478,,,,
Ukraine,2008,"03",550,,,,
Ukraine,2008,"03",616,,,,
Ukraine,2008,"04",281,,,,
Ukraine,2008,"04",279,,,,
Ukraine,2008,"04",300,,,,
Ukraine,2008,"04",315,,,,
Ukraine,2008,"05",210,,,,
Ukraine,2008,"05",237,,,,
Ukraine,2008,"05",219,,,,
Ukraine,2008,"05",250,,,,
Ukraine,2008,"06",189,,,,
Ukraine,2008,"06",217,,,,
Ukraine,2008,"06",190,,,,
Ukraine,2008,"06",209,,,,
Ukraine,2008,"06",201,,,,
Ukraine,2008,"07",168,,,,
Ukraine,2008,"07",181,,,,
Ukraine,2008,"07",177,,,,
Ukraine,2008,"07",174,,,,
Ukraine,2008,"08",215,,,,
Ukraine,2008,"08",196,,,,
Ukraine,2008,"08",214,,,,
Ukraine,2008,"08",234,,,,
Ukraine,2008,"08",287,,,,
Ukraine,2008,"09",516,,,,
Ukraine,2008,"09",324,,,,
Ukraine,2008,"09",536,,,,
Ukraine,2008,"09",436,,,,
Ukraine,2008,"10",469,,,,
Ukraine,2008,"10",457,,,,
Ukraine,2008,"10",490,,,,
Ukraine,2008,"10",450,,,,
Ukraine,2008,"11",496,,,,
Ukraine,2008,"11",507,,,,
Ukraine,2008,"11",429,,,,
Ukraine,2008,"11",476,,,,
Ukraine,2008,"11",452,,,,
Ukraine,2008,"12",427,,,,
Ukraine,2008,"12",417,,,,
Ukraine,2008,"12",441,,,,
Ukraine,2008,"12",407,,,,
Ukraine,2009,"01",393,,,,
Ukraine,2009,"01",410,,,,
Ukraine,2009,"01",482,,,,
Ukraine,2009,"01",434,,,,
Ukraine,2009,"02",590,,,,
Ukraine,2009,"02",760,,,,
Ukraine,2009,"02",607,,,,
Ukraine,2009,"02",681,,,,
Ukraine,2009,"03",753,,,,
Ukraine,2009,"03",523,,,,
Ukraine,2009,"03",431,,,,
Ukraine,2009,"03",717,,,,
Ukraine,2009,"03",618,,,,
Ukraine,2009,"04",449,,,,
Ukraine,2009,"04",373,,,,
Ukraine,2009,"04",378,,,,
Ukraine,2009,"04",390,,,,
Ukraine,2009,"05",355,,,,
Ukraine,2009,"05",243,,,,
Ukraine,2009,"05",259,,,,
Ukraine,2009,"05",289,,,,
Ukraine,2009,"05",244,,,,
Ukraine,2009,"06",187,,,,
Ukraine,2009,"06",216,,,,
Ukraine,2009,"06",201,,,,
Ukraine,2009,"06",220,,,,
Ukraine,2009,"07",225,,,,
Ukraine,2009,"07",197,,,,
Ukraine,2009,"07",254,,,,
Ukraine,2009,"07",214,,,,
Ukraine,2009,"08",271,,,,
Ukraine,2009,"08",356,,,,
Ukraine,2009,"08",299,,,,
Ukraine,2009,"08",332,,,,
Ukraine,2009,"08",323,,,,
Ukraine,2009,"09",562,,,,
Ukraine,2009,"09",590,,,,
Ukraine,2009,"09",484,,,,
Ukraine,2009,"09",438,,,,
Ukraine,2009,"10",868,,,,
Ukraine,2009,"10",671,,,,
Ukraine,2009,"10",565,,,,
Ukraine,2009,"10",564,,,,
Ukraine,2009,"11",1240,,,,
Ukraine,2009,"11",1062,,,,
Ukraine,2009,"11",459,,,,
Ukraine,2009,"11",513,,,,
Ukraine,2009,"11",716,,,,
Ukraine,2009,"12",654,,,,
Ukraine,2009,"12",889,,,,
Ukraine,2009,"12",759,,,,
Ukraine,2009,"12",919,,,,
Ukraine,2010,"01",552,,,,
Ukraine,2010,"01",385,,,,
Ukraine,2010,"01",398,,,,
Ukraine,2010,"01",397,,,,
Ukraine,2010,"01",414,,,,
Ukraine,2010,"02",403,,,,
Ukraine,2010,"02",417,,,,
Ukraine,2010,"02",361,,,,
Ukraine,2010,"02",391,,,,
Ukraine,2010,"03",334,,,,
Ukraine,2010,"03",381,,,,
Ukraine,2010,"03",288,,,,
Ukraine,2010,"03",308,,,,
Ukraine,2010,"04",256,,,,
Ukraine,2010,"04",269,,,,
Ukraine,2010,"04",294,,,,
Ukraine,2010,"04",254,,,,
Ukraine,2010,"05",218,,,,
Ukraine,2010,"05",205,,,,
Ukraine,2010,"05",232,,,,
Ukraine,2010,"05",279,,,,
Ukraine,2010,"05",226,,,,
Ukraine,2010,"06",171,,,,
Ukraine,2010,"06",187,,,,
Ukraine,2010,"06",190,,,,
Ukraine,2010,"06",180,,,,
Ukraine,2010,"07",207,,,,
Ukraine,2010,"07",187,,,,
Ukraine,2010,"07",244,,,,
Ukraine,2010,"07",189,,,,
Ukraine,2010,"08",337,,,,
Ukraine,2010,"08",388,,,,
Ukraine,2010,"08",312,,,,
Ukraine,2010,"08",269,,,,
Ukraine,2010,"08",370,,,,
Ukraine,2010,"09",615,,,,
Ukraine,2010,"09",539,,,,
Ukraine,2010,"09",613,,,,
Ukraine,2010,"09",489,,,,
Ukraine,2010,"10",488,,,,
Ukraine,2010,"10",553,,,,
Ukraine,2010,"10",417,,,,
Ukraine,2010,"10",589,,,,
Ukraine,2010,"10",542,,,,
Ukraine,2010,"11",493,,,,
Ukraine,2010,"11",541,,,,
Ukraine,2010,"11",414,,,,
Ukraine,2010,"11",420,,,,
Ukraine,2010,"12",716,,,,
Ukraine,2010,"12",751,,,,
Ukraine,2010,"12",626,,,,
Ukraine,2010,"12",799,,,,
Ukraine,2011,"01",666,,,,
Ukraine,2011,"01",498,,,,
Ukraine,2011,"01",548,,,,
Ukraine,2011,"01",563,,,,
Ukraine,2011,"01",517,,,,
Ukraine,2011,"02",637,,,,
Ukraine,2011,"02",727,,,,
Ukraine,2011,"02",581,,,,
Ukraine,2011,"02",580,,,,
Ukraine,2011,"03",549,,,,
Ukraine,2011,"03",683,,,,
Ukraine,2011,"03",425,,,,
Ukraine,2011,"03",343,,,,
Ukraine,2011,"04",310,,,,
Ukraine,2011,"04",323,,,,
Ukraine,2011,"04",307,,,,
Ukraine,2011,"04",293,,,,
Ukraine,2011,"05",245,,,,
Ukraine,2011,"05",236,,,,
Ukraine,2011,"05",196,,,,
Ukraine,2011,"05",267,,,,
Ukraine,2011,"05",217,,,,
Ukraine,2011,"06",180,,,,
Ukraine,2011,"06",181,,,,
Ukraine,2011,"06",170,,,,
Ukraine,2011,"06",182,,,,
Ukraine,2011,"07",187,,,,
Ukraine,2011,"07",214,,,,
Ukraine,2011,"07",173,,,,
Ukraine,2011,"07",175,,,,
Ukraine,2011,"07",191,,,,
Ukraine,2011,"08",283,,,,
Ukraine,2011,"08",221,,,,
Ukraine,2011,"08",307,,,,
Ukraine,2011,"08",241,,,,
Ukraine,2011,"09",381,,,,
Ukraine,2011,"09",435,,,,
Ukraine,2011,"09",340,,,,
Ukraine,2011,"09",426,,,,
Ukraine,2011,"10",475,,,,
Ukraine,2011,"10",410,,,,
Ukraine,2011,"10",405,,,,
Ukraine,2011,"10",480,,,,
Ukraine,2011,"10",458,,,,
Ukraine,2011,"11",466,,,,
Ukraine,2011,"11",469,,,,
Ukraine,2011,"11",503,,,,
