"year","month","day","country","dengue_activity"
2014,"02","09","Argentina",0.149
2014,"02","09","Bolivia",0.034
2014,"02","09","Brazil",0.101
2014,"02","09","India",0.031
2014,"02","09","Indonesia",0.1
2014,"02","09","Mexico",0.128
2014,"02","09","Philippines",0.067
2014,"02","09","Singapore",0.126
2014,"02","09","Thailand",0.159
2014,"02","09","Venezuela",0.443
2014,"02","16","Argentina",0.13
2014,"02","16","Bolivia",0.039
2014,"02","16","Brazil",0.115
2014,"02","16","India",0.03
2014,"02","16","Indonesia",0.099
2014,"02","16","Mexico",0.124
2014,"02","16","Philippines",0.073
2014,"02","16","Singapore",0.127
2014,"02","16","Thailand",0.156
2014,"02","16","Venezuela",0.379
2014,"02","23","Argentina",0.099
2014,"02","23","Bolivia",0.043
2014,"02","23","Brazil",0.128
2014,"02","23","India",0.026
2014,"02","23","Indonesia",0.102
2014,"02","23","Mexico",0.114
2014,"02","23","Philippines",0.062
2014,"02","23","Singapore",0.119
2014,"02","23","Thailand",0.162
2014,"02","23","Venezuela",0.306
2014,"03","02","Argentina",0.084
2014,"03","02","Bolivia",0.042
2014,"03","02","Brazil",0.127
2014,"03","02","India",0.021
2014,"03","02","Indonesia",0.095
2014,"03","02","Mexico",0.109
2014,"03","02","Philippines",0.065
2014,"03","02","Singapore",0.142
2014,"03","02","Thailand",0.155
2014,"03","02","Venezuela",0.269
2014,"03","09","Argentina",0.077
2014,"03","09","Bolivia",0.044
2014,"03","09","Brazil",0.151
2014,"03","09","India",0.021
2014,"03","09","Indonesia",0.1
2014,"03","09","Mexico",0.108
2014,"03","09","Philippines",0.065
2014,"03","09","Singapore",0.135
2014,"03","09","Thailand",0.135
2014,"03","09","Venezuela",0.302
2014,"03","16","Argentina",0.063
2014,"03","16","Bolivia",0.035
2014,"03","16","Brazil",0.185
2014,"03","16","India",0.021
2014,"03","16","Indonesia",0.096
2014,"03","16","Mexico",0.103
2014,"03","16","Philippines",0.066
2014,"03","16","Singapore",0.127
2014,"03","16","Thailand",0.116
2014,"03","16","Venezuela",0.286
2014,"03","23","Argentina",0.07
2014,"03","23","Bolivia",0.041
2014,"03","23","Brazil",0.222
2014,"03","23","India",0.019
2014,"03","23","Indonesia",0.095
2014,"03","23","Mexico",0.102
2014,"03","23","Philippines",0.076
2014,"03","23","Singapore",0.129
2014,"03","23","Thailand",0.094
2014,"03","23","Venezuela",0.271
2014,"03","30","Argentina",0.084
2014,"03","30","Bolivia",0.047
2014,"03","30","Brazil",0.263
2014,"03","30","India",0.027
2014,"03","30","Indonesia",0.097
2014,"03","30","Mexico",0.103
2014,"03","30","Philippines",0.059
2014,"03","30","Singapore",0.128
2014,"03","30","Thailand",0.074
2014,"03","30","Venezuela",0.276
2014,"04","06","Argentina",0.099
2014,"04","06","Bolivia",0.045
2014,"04","06","Brazil",0.345
2014,"04","06","India",0.03
2014,"04","06","Indonesia",0.095
2014,"04","06","Mexico",0.128
2014,"04","06","Philippines",0.055
2014,"04","06","Singapore",0.12
2014,"04","06","Thailand",0.076
2014,"04","06","Venezuela",0.276
2014,"04","13","Argentina",0.067
2014,"04","13","Bolivia",0.03
2014,"04","13","Brazil",0.425
2014,"04","13","India",0.021
2014,"04","13","Indonesia",0.097
2014,"04","13","Mexico",0.089
2014,"04","13","Philippines",0.052
2014,"04","13","Singapore",0.109
2014,"04","13","Thailand",0.075
2014,"04","13","Venezuela",0.238
2014,"04","20","Argentina",0.111
2014,"04","20","Bolivia",0.028
2014,"04","20","Brazil",0.458
2014,"04","20","India",0.026
2014,"04","20","Indonesia",0.098
2014,"04","20","Mexico",0.112
2014,"04","20","Philippines",0.046
2014,"04","20","Singapore",0.117
2014,"04","20","Thailand",0.088
2014,"04","20","Venezuela",0.249
2014,"04","27","Argentina",0.084
2014,"04","27","Bolivia",0.025
2014,"04","27","Brazil",0.439
2014,"04","27","India",0.022
2014,"04","27","Indonesia",0.092
2014,"04","27","Mexico",0.11
2014,"04","27","Philippines",0.046
2014,"04","27","Singapore",0.118
2014,"04","27","Thailand",0.084
2014,"04","27","Venezuela",0.265
2014,"05","04","Argentina",0.08
2014,"05","04","Bolivia",0.024
2014,"05","04","Brazil",0.417
2014,"05","04","India",0.024
2014,"05","04","Indonesia",0.097
2014,"05","04","Mexico",0.095
2014,"05","04","Philippines",0.047
2014,"05","04","Singapore",0.115
2014,"05","04","Thailand",0.084
2014,"05","04","Venezuela",0.249
2014,"05","11","Argentina",0.058
2014,"05","11","Bolivia",0.026
2014,"05","11","Brazil",0.34
2014,"05","11","India",0.024
2014,"05","11","Indonesia",0.096
2014,"05","11","Mexico",0.114
2014,"05","11","Philippines",0.056
2014,"05","11","Singapore",0.108
2014,"05","11","Thailand",0.102
2014,"05","11","Venezuela",0.251
2014,"05","18","Argentina",0.055
2014,"05","18","Bolivia",0.023
2014,"05","18","Brazil",0.285
2014,"05","18","India",0.025
2014,"05","18","Indonesia",0.096
2014,"05","18","Mexico",0.115
2014,"05","18","Philippines",0.066
2014,"05","18","Singapore",0.113
2014,"05","18","Thailand",0.127
2014,"05","18","Venezuela",0.315
2014,"05","25","Argentina",0.051
2014,"05","25","Bolivia",0.015
2014,"05","25","Brazil",0.208
2014,"05","25","India",0.026
2014,"05","25","Indonesia",0.089
2014,"05","25","Mexico",0.118
2014,"05","25","Philippines",0.06
2014,"05","25","Singapore",0.119
2014,"05","25","Thailand",0.131
2014,"05","25","Venezuela",0.371
2014,"06","01","Argentina",0.048
2014,"06","01","Bolivia",0.014
2014,"06","01","Brazil",0.172
2014,"06","01","India",0.024
2014,"06","01","Indonesia",0.093
2014,"06","01","Mexico",0.131
2014,"06","01","Philippines",0.053
2014,"06","01","Singapore",0.119
2014,"06","01","Thailand",0.174
2014,"06","01","Venezuela",0.339
2014,"06","08","Argentina",0.036
2014,"06","08","Bolivia",0.011
2014,"06","08","Brazil",0.146
2014,"06","08","India",0.027
2014,"06","08","Indonesia",0.094
2014,"06","08","Mexico",0.142
2014,"06","08","Philippines",0.063
2014,"06","08","Singapore",0.128
2014,"06","08","Thailand",0.205
2014,"06","08","Venezuela",0.297
2014,"06","15","Argentina",0.029
2014,"06","15","Bolivia",0.009
2014,"06","15","Brazil",0.127
2014,"06","15","India",0.034
2014,"06","15","Indonesia",0.09
2014,"06","15","Mexico",0.158
2014,"06","15","Philippines",0.064
2014,"06","15","Singapore",0.135
2014,"06","15","Thailand",0.273
2014,"06","15","Venezuela",0.316
2014,"06","22","Argentina",0.029
2014,"06","22","Bolivia",0.008
2014,"06","22","Brazil",0.112
2014,"06","22","India",0.042
2014,"06","22","Indonesia",0.084
2014,"06","22","Mexico",0.169
2014,"06","22","Philippines",0.058
2014,"06","22","Singapore",0.135
2014,"06","22","Thailand",0.271
2014,"06","22","Venezuela",0.32
2014,"06","29","Argentina",0.029
2014,"06","29","Bolivia",0.007
2014,"06","29","Brazil",0.092
2014,"06","29","India",0.05
2014,"06","29","Indonesia",0.087
2014,"06","29","Mexico",0.175
2014,"06","29","Philippines",0.074
2014,"06","29","Singapore",0.142
2014,"06","29","Thailand",0.271
2014,"06","29","Venezuela",0.33
2014,"07","06","Argentina",0.019
2014,"07","06","Bolivia",0.006
2014,"07","06","Brazil",0.081
2014,"07","06","India",0.058
2014,"07","06","Indonesia",0.082
2014,"07","06","Mexico",0.194
2014,"07","06","Philippines",0.091
2014,"07","06","Singapore",0.155
2014,"07","06","Thailand",0.261
2014,"07","06","Venezuela",0.343
2014,"07","13","Argentina",0.024
2014,"07","13","Bolivia",0
2014,"07","13","Brazil",0.073
2014,"07","13","India",0.069
2014,"07","13","Indonesia",0.084
2014,"07","13","Mexico",0.199
2014,"07","13","Philippines",0.106
2014,"07","13","Singapore",0.16
2014,"07","13","Thailand",0.306
2014,"07","13","Venezuela",0.346
2014,"07","20","Argentina",0.019
2014,"07","20","Bolivia",0
2014,"07","20","Brazil",0.063
2014,"07","20","India",0.083
2014,"07","20","Indonesia",0.08
2014,"07","20","Mexico",0.2
2014,"07","20","Philippines",0.101
2014,"07","20","Singapore",0.246
2014,"07","20","Thailand",0.296
2014,"07","20","Venezuela",0.381
2014,"07","27","Argentina",0.022
2014,"07","27","Bolivia",0
2014,"07","27","Brazil",0.057
2014,"07","27","India",0.083
2014,"07","27","Indonesia",0.079
2014,"07","27","Mexico",0.184
2014,"07","27","Philippines",0.105
2014,"07","27","Singapore",0.2
2014,"07","27","Thailand",0.252
2014,"07","27","Venezuela",0.392
2014,"08","03","Argentina",0.029
2014,"08","03","Bolivia",0.001
2014,"08","03","Brazil",0.066
2014,"08","03","India",0.095
2014,"08","03","Indonesia",0.091
2014,"08","03","Mexico",0.167
2014,"08","03","Philippines",0.118
2014,"08","03","Singapore",0.205
2014,"08","03","Thailand",0.232
2014,"08","03","Venezuela",0.421
2014,"08","10","Argentina",0.034
2014,"08","10","Bolivia",0.015
2014,"08","10","Brazil",0.059
2014,"08","10","India",0.094
2014,"08","10","Indonesia",0.091
2014,"08","10","Mexico",0.173
2014,"08","10","Philippines",0.112
2014,"08","10","Singapore",0.189
2014,"08","10","Thailand",0.232
2014,"08","10","Venezuela",0.478
2014,"08","17","Argentina",0.048
2014,"08","17","Bolivia",0.012
2014,"08","17","Brazil",0.055
2014,"08","17","India",0.119
2014,"08","17","Indonesia",0.089
2014,"08","17","Mexico",0.181
2014,"08","17","Philippines",0.102
2014,"08","17","Singapore",0.18
2014,"08","17","Thailand",0.24
2014,"08","17","Venezuela",0.528
2014,"08","24","Argentina",0.034
2014,"08","24","Bolivia",0.009
2014,"08","24","Brazil",0.057
2014,"08","24","India",0.114
2014,"08","24","Indonesia",0.088
2014,"08","24","Mexico",0.204
2014,"08","24","Philippines",0.104
2014,"08","24","Singapore",0.146
2014,"08","24","Thailand",0.209
2014,"08","24","Venezuela",0.539
2014,"08","31","Argentina",0.029
2014,"08","31","Bolivia",0.011
2014,"08","31","Brazil",0.055
2014,"08","31","India",0.12
2014,"08","31","Indonesia",0.088
2014,"08","31","Mexico",0.211
2014,"08","31","Philippines",0.099
2014,"08","31","Singapore",0.121
2014,"08","31","Thailand",0.221
2014,"08","31","Venezuela",0.547
2014,"09","07","Argentina",0.024
2014,"09","07","Bolivia",0.009
2014,"09","07","Brazil",0.053
2014,"09","07","India",0.158
2014,"09","07","Indonesia",0.09
2014,"09","07","Mexico",0.223
2014,"09","07","Philippines",0.1
2014,"09","07","Singapore",0.113
2014,"09","07","Thailand",0.214
2014,"09","07","Venezuela",0.597
2014,"09","14","Argentina",0.022
2014,"09","14","Bolivia",0.01
2014,"09","14","Brazil",0.057
2014,"09","14","India",0.173
2014,"09","14","Indonesia",0.088
2014,"09","14","Mexico",0.236
2014,"09","14","Philippines",0.084
2014,"09","14","Singapore",0.11
2014,"09","14","Thailand",0.182
2014,"09","14","Venezuela",0.664
2014,"09","21","Argentina",0.029
2014,"09","21","Bolivia",0.008
2014,"09","21","Brazil",0.054
2014,"09","21","India",0.175
2014,"09","21","Indonesia",0.09
2014,"09","21","Mexico",0.277
2014,"09","21","Philippines",0.076
2014,"09","21","Singapore",0.104
2014,"09","21","Thailand",0.164
2014,"09","21","Venezuela",0.777
2014,"09","28","Argentina",0.027
2014,"09","28","Bolivia",0.011
2014,"09","28","Brazil",0.057
2014,"09","28","India",0.176
2014,"09","28","Indonesia",0.087
2014,"09","28","Mexico",0.362
2014,"09","28","Philippines",0.076
2014,"09","28","Singapore",0.099
2014,"09","28","Thailand",0.141
2014,"09","28","Venezuela",0.845
2014,"10","05","Argentina",0.031
2014,"10","05","Bolivia",0.009
2014,"10","05","Brazil",0.054
2014,"10","05","India",0.222
2014,"10","05","Indonesia",0.085
2014,"10","05","Mexico",0.444
2014,"10","05","Philippines",0.075
2014,"10","05","Singapore",0.102
2014,"10","05","Thailand",0.127
2014,"10","05","Venezuela",0.98
2014,"10","12","Argentina",0.036
2014,"10","12","Bolivia",0.017
2014,"10","12","Brazil",0.061
2014,"10","12","India",0.27
2014,"10","12","Indonesia",0.088
2014,"10","12","Mexico",0.473
2014,"10","12","Philippines",0.086
2014,"10","12","Singapore",0.099
2014,"10","12","Thailand",0.132
2014,"10","12","Venezuela",0.952
2014,"10","19","Argentina",0.039
2014,"10","19","Bolivia",0.017
2014,"10","19","Brazil",0.064
2014,"10","19","India",0.257
2014,"10","19","Indonesia",0.086
2014,"10","19","Mexico",0.468
2014,"10","19","Philippines",0.096
2014,"10","19","Singapore",0.101
2014,"10","19","Thailand",0.124
2014,"10","19","Venezuela",0.875
2014,"10","26","Argentina",0.039
2014,"10","26","Bolivia",0.019
2014,"10","26","Brazil",0.061
2014,"10","26","India",0.325
2014,"10","26","Indonesia",0.092
2014,"10","26","Mexico",0.451
2014,"10","26","Philippines",0.081
2014,"10","26","Singapore",0.1
2014,"10","26","Thailand",0.131
2014,"10","26","Venezuela",0.798
2014,"11","02","Argentina",0.029
2014,"11","02","Bolivia",0.014
2014,"11","02","Brazil",0.071
2014,"11","02","India",0.396
2014,"11","02","Indonesia",0.087
2014,"11","02","Mexico",0.451
2014,"11","02","Philippines",0.097
2014,"11","02","Singapore",0.09
2014,"11","02","Thailand",0.146
2014,"11","02","Venezuela",0.674
2014,"11","09","Argentina",0.031
2014,"11","09","Bolivia",0.011
2014,"11","09","Brazil",0.064
2014,"11","09","India",0.35
2014,"11","09","Indonesia",0.088
2014,"11","09","Mexico",0.397
2014,"11","09","Philippines",0.083
2014,"11","09","Singapore",0.087
2014,"11","09","Thailand",0.15
2014,"11","09","Venezuela",0.588
2014,"11","16","Argentina",0.034
2014,"11","16","Bolivia",0.018
2014,"11","16","Brazil",0.06
2014,"11","16","India",0.284
2014,"11","16","Indonesia",0.093
2014,"11","16","Mexico",0.325
2014,"11","16","Philippines",0.087
2014,"11","16","Singapore",0.087
2014,"11","16","Thailand",0.153
2014,"11","16","Venezuela",0.51
2014,"11","23","Argentina",0.034
2014,"11","23","Bolivia",0.009
2014,"11","23","Brazil",0.051
2014,"11","23","India",0.198
2014,"11","23","Indonesia",0.093
2014,"11","23","Mexico",0.252
2014,"11","23","Philippines",0.097
2014,"11","23","Singapore",0.116
2014,"11","23","Thailand",0.149
2014,"11","23","Venezuela",0.491
2014,"11","30","Argentina",0.022
2014,"11","30","Bolivia",0.005
2014,"11","30","Brazil",0.052
2014,"11","30","India",0.143
2014,"11","30","Indonesia",0.093
2014,"11","30","Mexico",0.192
2014,"11","30","Philippines",0.085
2014,"11","30","Singapore",0.124
2014,"11","30","Thailand",0.132
2014,"11","30","Venezuela",0.416
2014,"12","07","Argentina",0.024
2014,"12","07","Bolivia",0.001
2014,"12","07","Brazil",0.054
2014,"12","07","India",0.106
2014,"12","07","Indonesia",0.094
2014,"12","07","Mexico",0.167
2014,"12","07","Philippines",0.091
2014,"12","07","Singapore",0.121
2014,"12","07","Thailand",0.135
2014,"12","07","Venezuela",0.284
2014,"12","14","Argentina",0.031
2014,"12","14","Bolivia",0
2014,"12","14","Brazil",0.055
2014,"12","14","India",0.074
2014,"12","14","Indonesia",0.093
2014,"12","14","Mexico",0.135
2014,"12","14","Philippines",0.084
2014,"12","14","Singapore",0.12
2014,"12","14","Thailand",0.123
2014,"12","14","Venezuela",0.185
2014,"12","21","Argentina",0.027
2014,"12","21","Bolivia",0
2014,"12","21","Brazil",0.058
2014,"12","21","India",0.058
2014,"12","21","Indonesia",0.088
2014,"12","21","Mexico",0.122
2014,"12","21","Philippines",0.084
2014,"12","21","Singapore",0.118
2014,"12","21","Thailand",0.108
2014,"12","21","Venezuela",0.181
2014,"12","28","Argentina",0.029
2014,"12","28","Bolivia",0
2014,"12","28","Brazil",0.077
2014,"12","28","India",0.048
2014,"12","28","Indonesia",0.088
2014,"12","28","Mexico",0.115
2014,"12","28","Philippines",0.092
2014,"12","28","Singapore",0.122
2014,"12","28","Thailand",0.087
2014,"12","28","Venezuela",0.179
2015,"01","04","Argentina",0.034
2015,"01","04","Bolivia",0
2015,"01","04","Brazil",0.089
2015,"01","04","India",0.055
2015,"01","04","Indonesia",0.102
2015,"01","04","Mexico",0.108
2015,"01","04","Philippines",0.097
2015,"01","04","Singapore",0.122
2015,"01","04","Thailand",0.111
2015,"01","04","Venezuela",0.177
2015,"01","11","Argentina",0.034
2015,"01","11","Bolivia",0
2015,"01","11","Brazil",0.096
2015,"01","11","India",0.049
2015,"01","11","Indonesia",0.112
2015,"01","11","Mexico",0.099
2015,"01","11","Philippines",0.089
2015,"01","11","Singapore",0.124
2015,"01","11","Thailand",0.107
2015,"01","11","Venezuela",0.189
2015,"01","18","Argentina",0.036
2015,"01","18","Bolivia",0.003
2015,"01","18","Brazil",0.107
2015,"01","18","India",0.049
2015,"01","18","Indonesia",0.128
2015,"01","18","Mexico",0.104
2015,"01","18","Philippines",0.085
2015,"01","18","Singapore",0.123
2015,"01","18","Thailand",0.11
2015,"01","18","Venezuela",0.197
2015,"01","25","Argentina",0.043
2015,"01","25","Bolivia",0.004
2015,"01","25","Brazil",0.146
2015,"01","25","India",0.052
2015,"01","25","Indonesia",0.155
2015,"01","25","Mexico",0.099
2015,"01","25","Philippines",0.068
2015,"01","25","Singapore",0.116
2015,"01","25","Thailand",0.13
2015,"01","25","Venezuela",0.186
2015,"02","01","Argentina",0.039
2015,"02","01","Bolivia",0.008
2015,"02","01","Brazil",0.195
2015,"02","01","India",0.058
2015,"02","01","Indonesia",0.177
2015,"02","01","Mexico",0.093
2015,"02","01","Philippines",0.08
2015,"02","01","Singapore",0.112
2015,"02","01","Thailand",0.117
2015,"02","01","Venezuela",0.189
2015,"02","08","Argentina",0.043
2015,"02","08","Bolivia",0.009
2015,"02","08","Brazil",0.252
2015,"02","08","India",0.05
2015,"02","08","Indonesia",0.157
2015,"02","08","Mexico",0.09
2015,"02","08","Philippines",0.073
2015,"02","08","Singapore",0.11
2015,"02","08","Thailand",0.123
2015,"02","08","Venezuela",0.166
2015,"02","15","Argentina",0.043
2015,"02","15","Bolivia",0.01
2015,"02","15","Brazil",0.294
2015,"02","15","India",0.041
2015,"02","15","Indonesia",0.133
2015,"02","15","Mexico",0.102
2015,"02","15","Philippines",0.066
2015,"02","15","Singapore",0.099
2015,"02","15","Thailand",0.127
2015,"02","15","Venezuela",0.163
2015,"02","22","Argentina",0.034
2015,"02","22","Bolivia",0.019
2015,"02","22","Brazil",0.38
2015,"02","22","India",0.038
2015,"02","22","Indonesia",0.133
2015,"02","22","Mexico",0.1
2015,"02","22","Philippines",0.059
2015,"02","22","Singapore",0.102
2015,"02","22","Thailand",0.125
2015,"02","22","Venezuela",0.162
2015,"03","01","Argentina",0.055
2015,"03","01","Bolivia",0.022
2015,"03","01","Brazil",0.503
2015,"03","01","India",0.027
2015,"03","01","Indonesia",0.119
2015,"03","01","Mexico",0.112
2015,"03","01","Philippines",0.057
2015,"03","01","Singapore",0.101
2015,"03","01","Thailand",0.107
2015,"03","01","Venezuela",0.174
2015,"03","08","Argentina",0.092
2015,"03","08","Bolivia",0.019
2015,"03","08","Brazil",0.612
2015,"03","08","India",0.026
2015,"03","08","Indonesia",0.123
2015,"03","08","Mexico",0.109
2015,"03","08","Philippines",0.054
2015,"03","08","Singapore",0.097
2015,"03","08","Thailand",0.115
2015,"03","08","Venezuela",0.176
2015,"03","15","Argentina",0.135
2015,"03","15","Bolivia",0.025
2015,"03","15","Brazil",0.694
2015,"03","15","India",0.023
2015,"03","15","Indonesia",0.116
2015,"03","15","Mexico",0.109
2015,"03","15","Philippines",0.048
2015,"03","15","Singapore",0.091
2015,"03","15","Thailand",0.107
2015,"03","15","Venezuela",0.163
2015,"03","22","Argentina",0.186
2015,"03","22","Bolivia",0.023
2015,"03","22","Brazil",0.783
2015,"03","22","India",0.019
2015,"03","22","Indonesia",0.11
2015,"03","22","Mexico",0.12
2015,"03","22","Philippines",0.049
2015,"03","22","Singapore",0.088
2015,"03","22","Thailand",0.09
2015,"03","22","Venezuela",0.162
2015,"03","29","Argentina",0.193
2015,"03","29","Bolivia",0.02
2015,"03","29","Brazil",0.753
2015,"03","29","India",0.015
